X,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
-11452734.8937,4004332.0916,68241,300157,TAP300157,MORTON,TX,79346,TAP,IN SERVICE,COCHRAN,48079,USA,33.8175680000001,-102.881668,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/10/07 00:00:00+00,IMAGERY/OTHER,2020/12/17 00:00:00+00,3,69.0,69.0,N,N
-11454644.3569,4004381.3995,68242,300158,UNKNOWN300158,MORTON,TX,79346,SUBSTATION,IN SERVICE,COCHRAN,48079,USA,33.817936,-102.898821,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/10/07 00:00:00+00,IMAGERY/OTHER,2020/12/17 00:00:00+00,1,69.0,69.0,N,N
-11437330.5026,4002585.5508,68243,300159,TAP300159,MORTON,TX,79346,TAP,IN SERVICE,COCHRAN,48079,USA,33.8045320000001,-102.743288,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/10/07 00:00:00+00,IMAGERY/OTHER,2020/12/17 00:00:00+00,0,69.0,69.0,N,N
-11436853.8325,4019001.8358,68244,300160,TAP300160,SUDAN,TX,79371,TAP,IN SERVICE,BAILEY,48017,USA,33.9269830000001,-102.739006,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/10/07 00:00:00+00,IMAGERY/OTHER,2020/12/17 00:00:00+00,3,69.0,69.0,N,N
-11451841.2209,4057747.1116,68245,300161,TAP300161,MULESHOE,TX,79347,TAP,IN SERVICE,BAILEY,48017,USA,34.215291,-102.87364,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/10/07 00:00:00+00,IMAGERY/OTHER,2020/12/17 00:00:00+00,0,69.0,69.0,N,N
-11454644.9135,4004339.7289,68246,300162,TAP300162,MORTON,TX,79346,TAP,IN SERVICE,COCHRAN,48079,USA,33.8176250000001,-102.898826,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/10/07 00:00:00+00,IMAGERY/OTHER,2020/12/18 00:00:00+00,2,69.0,69.0,N,N
-11444849.1323,3894474.808,68247,300163,TAP300163,DENVER CITY,TX,79323,TAP,IN SERVICE,YOAKUM,48501,USA,32.993753,-102.810829,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2013/03/01 00:00:00+00,IMAGERY,2021/01/21 00:00:00+00,1,115.0,115.0,Y,Y
-11443863.6209,3895700.3117,68248,300164,TAP300164,DENVER CITY,TX,79323,TAP,IN SERVICE,YOAKUM,48501,USA,33.0029860000001,-102.801976,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/21 00:00:00+00,IMAGERY,2017/03/21 00:00:00+00,1,115.0,13.8,Y,Y
-11449026.0622,3894479.9842,68249,300165,TAP300165,DENVER CITY,TX,79323,TAP,NOT AVAILABLE,YOAKUM,48501,USA,32.993792,-102.848351,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/21 00:00:00+00,IMAGERY,2021/01/21 00:00:00+00,1,115.0,115.0,Y,Y
-11450601.4557,3889793.245,68250,300166,TAP300166,DENVER CITY,TX,79323,TAP,IN SERVICE,GAINES,48165,USA,32.958473,-102.862503,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/21 00:00:00+00,IMAGERY/OTHER,2021/01/21 00:00:00+00,2,69.0,69.0,N,N
-10606437.8158,3758360.44,68251,300167,UNKNOWN300167,JACKSONVILLE,TX,75766,SUBSTATION,NOT AVAILABLE,CHEROKEE,48073,USA,31.9622810000001,-95.279252,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2019/06/01 00:00:00+00,IMAGERY,2021/02/18 00:00:00+00,3,69.0,69.0,Y,Y
-10605770.2328,3760550.9542,68252,300168,TAP300168,JACKSONVILLE,TX,75766,TAP,NOT AVAILABLE,CHEROKEE,48073,USA,31.9789740000001,-95.2732549999999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2019/06/01 00:00:00+00,IMAGERY,2021/02/18 00:00:00+00,3,69.0,69.0,Y,Y
-10539347.0059,3711985.5133,68253,300169,UNKNOWN300169,NACOGDOCHES,TX,75964,SUBSTATION,IN SERVICE,NACOGDOCHES,48347,USA,31.608166,-94.676565,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/09/06 00:00:00+00,IMAGERY/OTHER,2021/02/18 00:00:00+00,3,345.0,345.0,Y,Y
-10544932.9248,3711827.2301,68254,300170,TAP300170,NACOGDOCHES,TX,75964,TAP,IN SERVICE,NACOGDOCHES,48347,USA,31.606955043,-94.726744164,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/09/06 00:00:00+00,IMAGERY/OTHER,2021/02/18 00:00:00+00,3,345.0,345.0,Y,Y
-10543773.2914,3661942.7064,68255,300171,UNKNOWN300171,LUFKIN,TX,75901,SUBSTATION,IN SERVICE,ANGELINA,48005,USA,31.224527,-94.716327,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/09/06 00:00:00+00,IMAGERY,2021/02/19 00:00:00+00,3,138.0,138.0,Y,N
-10532984.7053,3728838.1659,68256,300172,UNKNOWN300172,APPLEBY,TX,75965,SUBSTATION,IN SERVICE,NACOGDOCHES,48347,USA,31.7370082530001,-94.619411482,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2019/09/06 00:00:00+00,IMAGERY,2021/02/19 00:00:00+00,2,138.0,69.0,Y,Y
-11469776.4606,4084584.2354,68270,300186,TAP300186,FARWELL,TX,79325,TAP,IN SERVICE,PARMER,48369,USA,34.414413,-103.034755,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016/10/04 00:00:00+00,IMAGERY/OTHER,2020/12/19 00:00:00+00,2,115.0,115.0,Y,Y
-11469605.4739,4080937.8712,68271,300187,TAP300187,FARWELL,TX,79325,TAP,IN SERVICE,PARMER,48369,USA,34.387386,-103.033219,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/07/03 00:00:00+00,UNVERIFIED,2018/07/03 00:00:00+00,2,69.0,69.0,Y,Y
-10549564.84,3679457.8258,68275,300191,TAP300191,LUFKIN,TX,75901,TAP,IN SERVICE,ANGELINA,48005,USA,31.358980112,-94.768353366,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/09/06 00:00:00+00,IMAGERY,2021/02/19 00:00:00+00,2,138.0,138.0,Y,N
-10547075.2502,3670715.0481,68276,300192,TAP300192,LUFKIN,TX,75904,TAP,IN SERVICE,ANGELINA,48005,USA,31.2918910000001,-94.745989,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/09/06 00:00:00+00,IMAGERY,2021/02/19 00:00:00+00,3,138.0,138.0,Y,N
-11014972.0296,3724259.8161,68277,300193,TAP310940,BROWNWOOD,TX,76801,SUBSTATION,IN SERVICE,BROWN,48049,USA,31.7020234440001,-98.949177283,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,2,138.0,138.0,Y,Y
-10760609.2214,3814899.7211,68279,300195,TAP300195,ENNIS,TX,75119,TAP,IN SERVICE,ELLIS,48139,USA,32.3921691,-96.6641973,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/09/07 00:00:00+00,IMAGERY/OTHER,2021/02/22 00:00:00+00,3,69.0,69.0,N,N
-11360436.5936,3854354.5894,68280,300196,TAP300196,LOS YBANEZ,TX,79331,TAP,IN SERVICE,DAWSON,48115,USA,32.690952752,-102.052538263,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/21 00:00:00+00,IMAGERY/OTHER,2020/12/21 00:00:00+00,3,69.0,69.0,N,N
-11351672.9374,3857169.3064,68281,300197,TAP300197,LOS YBANEZ,TX,79331,TAP,IN SERVICE,DAWSON,48115,USA,32.71223,-101.973813,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/21 00:00:00+00,IMAGERY/OTHER,2020/12/21 00:00:00+00,3,69.0,69.0,N,N
-10540732.5996,3887605.5739,68283,300199,TAP300199,LONE STAR,TX,75668,TAP,NOT AVAILABLE,MORRIS,48343,USA,32.9419820000001,-94.689012,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/03/17 00:00:00+00,IMAGERY/OTHER,2021/02/24 00:00:00+00,3,69.0,69.0,Y,N
-10541569.1655,3886855.4841,68284,300200,TAP300200,LONE STAR,TX,75668,TAP,NOT AVAILABLE,MORRIS,48343,USA,32.9363270000001,-94.6965269999999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/03/17 00:00:00+00,IMAGERY/OTHER,2021/02/24 00:00:00+00,3,69.0,69.0,Y,N
-11197367.6479,3908330.621,68285,300201,TAP300201,JAYTON,TX,79528,TAP,IN SERVICE,KENT,48263,USA,33.0980870000001,-100.587665,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/10/08 00:00:00+00,IMAGERY,2021/01/25 00:00:00+00,3,69.0,69.0,N,N
-11196776.9867,3907230.2836,68286,300202,TAP300202,JAYTON,TX,79528,TAP,IN SERVICE,KENT,48263,USA,33.0898060000001,-100.582359,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/10/08 00:00:00+00,IMAGERY,2021/01/25 00:00:00+00,3,69.0,69.0,N,N
-11229700.2827,3950268.2605,68287,300203,TAP300203,SPUR,TX,79370,TAP,IN SERVICE,DICKENS,48125,USA,33.413122,-100.878114,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016/04/02 00:00:00+00,IMAGERY/OTHER,2021/01/25 00:00:00+00,3,69.0,69.0,Y,N
-11344976.9587,3967827.3778,68288,300204,TAP300204,LUBBOCK,TX,79407,TAP,IN SERVICE,LUBBOCK,48303,USA,33.5446880000001,-101.913662,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/06/01 00:00:00+00,IMAGERY,2021/01/26 00:00:00+00,2,115.0,115.0,Y,Y
-11346480.9977,3967796.8368,68289,300205,TAP300205,LUBBOCK,TX,79407,TAP,IN SERVICE,LUBBOCK,48303,USA,33.544459338,-101.927173012,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/06/01 00:00:00+00,IMAGERY,2021/01/26 00:00:00+00,3,115.0,115.0,N,N
-11343047.6806,3965822.2239,68290,300207,TAP300207,LUBBOCK,TX,79407,TAP,IN SERVICE,LUBBOCK,48303,USA,33.5296740000001,-101.896331,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/06/01 00:00:00+00,IMAGERY,2021/01/26 00:00:00+00,3,69.0,69.0,N,N
-11332406.6505,3968023.3177,68291,300208,TAP300208,LUBBOCK,TX,79404,TAP,IN SERVICE,LUBBOCK,48303,USA,33.5461550000001,-101.800741,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/06/01 00:00:00+00,IMAGERY,2021/01/26 00:00:00+00,1,69.0,69.0,N,Y
-11332720.0149,3968401.4496,68292,300209,TAP300209,LUBBOCK,TX,79404,TAP,IN SERVICE,LUBBOCK,48303,USA,33.5489860000001,-101.803556,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/06/01 00:00:00+00,IMAGERY,2021/01/26 00:00:00+00,1,69.0,69.0,N,Y
-10702104.1542,3694283.0294,68293,300210,UNKNOWN300210,TEAGUE,TX,75860,NOT AVAILABLE,NOT AVAILABLE,FREESTONE,48161,USA,31.472634326,-96.1386373399999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/04/01 00:00:00+00,IMAGERY/OTHER,2021/02/24 00:00:00+00,3,138.0,138.0,N,N
-10761209.7518,3832775.4975,68294,300211,UNKNOWN300211,RED OAK,TX,75154,SUBSTATION,IN SERVICE,ELLIS,48139,USA,32.5276618710001,-96.669591957,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2019/09/07 00:00:00+00,IMAGERY,2021/02/22 00:00:00+00,3,138.0,69.0,N,N
-10761759.5636,3836885.4251,68295,300212,TAP300212,WILMER,TX,75172,TAP,IN SERVICE,DALLAS,48113,USA,32.5587850000001,-96.6745309999999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2019/09/07 00:00:00+00,IMAGERY,2021/02/23 00:00:00+00,2,138.0,138.0,N,N
-10702836.0038,3700938.7955,68296,300213,TAP300213,TEAGUE,TX,75860,TAP,NOT AVAILABLE,FREESTONE,48161,USA,31.5236145000001,-96.145211656,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/04/01 00:00:00+00,IMAGERY/OTHER,2021/02/24 00:00:00+00,3,138.0,138.0,N,N
-10701348.4612,3694172.9912,68297,300214,TAP300214,TEAGUE,TX,75860,TAP,NOT AVAILABLE,FREESTONE,48161,USA,31.47179125,-96.131848834,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/04/01 00:00:00+00,IMAGERY/OTHER,2021/02/24 00:00:00+00,3,138.0,138.0,N,N
-11375851.8875,3834658.0819,68303,300220,TAP300220,ANDREWS,TX,NOT AVAILABLE,TAP,IN SERVICE,DAWSON,48115,USA,32.5419194020001,-102.191016204,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016/02/07 00:00:00+00,UNVERIFIED,2021/01/05 00:00:00+00,1,138.0,69.0,N,N
-11295380.2294,3801509.4949,68304,300221,TAP300221,BIG SPRING,TX,79720,TAP,IN SERVICE,HOWARD,48227,USA,32.2905420000001,-101.468127,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/08/17 00:00:00+00,IMAGERY/OTHER,2021/01/06 00:00:00+00,2,69.0,69.0,N,N
-11294939.0702,3802180.7097,68305,300222,TAP300222,BIG SPRING,TX,79720,TAP,IN SERVICE,HOWARD,48227,USA,32.2956390000001,-101.464164,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/08/17 00:00:00+00,IMAGERY/OTHER,2021/01/06 00:00:00+00,2,69.0,69.0,N,N
-11160242.3751,4188821.5904,68306,300223,UNKNOWN300223,SHAMROCK,TX,79079,SUBSTATION,IN SERVICE,WHEELER,48483,USA,35.18332,-100.254163,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,1,69.0,115.0,Y,Y
-11166222.4581,4250357.7363,68307,300224,TAP300224,BRISCOE,TX,79011,TAP,IN SERVICE,HEMPHILL,48211,USA,35.6338630000001,-100.307883,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/12 00:00:00+00,IMAGERY/OTHER,2021/01/07 00:00:00+00,3,69.0,69.0,N,N
-11166204.647,4248374.2467,68308,300225,TAP300225,BRISCOE,TX,79011,TAP,IN SERVICE,WHEELER,48483,USA,35.61938,-100.307723,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/12 00:00:00+00,IMAGERY/OTHER,2021/01/07 00:00:00+00,3,69.0,69.0,N,N
-11389172.2437,3977308.5651,68309,300226,TAP300226,OPDYKE WEST,TX,79336,TAP,IN SERVICE,HOCKLEY,48219,USA,33.615645,-102.310675,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2013/01/02 00:00:00+00,IMAGERY/OTHER,2021/01/27 00:00:00+00,3,115.0,115.0,N,N
-11095349.1232,4066051.2183,68310,300227,TAP300227,QUANAH,TX,79252,TAP,IN SERVICE,HARDEMAN,48197,USA,34.276955,-99.671217,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/06/01 00:00:00+00,IMAGERY,2021/01/27 00:00:00+00,6,69.0,69.0,N,N
-10962120.5095,4020525.4624,68311,300228,TAP300228,WICHITA FALLS,TX,76306,TAP,IN SERVICE,WICHITA,48485,USA,33.938339,-98.4744039999999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/08/06 00:00:00+00,UNVERIFIED,2018/08/06 00:00:00+00,3,69.0,69.0,N,N
-10889560.4616,3881799.631,68312,300229,UNKNOWN300229,POOLVILLE,TX,76487,SUBSTATION,NOT AVAILABLE,PARKER,48367,USA,32.898201,-97.8225859999999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/08/24 00:00:00+00,IMAGERY/OTHER,2021/01/28 00:00:00+00,6,138.0,138.0,N,N
-11165059.5034,4285150.9178,68320,300237,TAP300237,CANADIAN,TX,79014,TAP,IN SERVICE,HEMPHILL,48211,USA,35.8874880000001,-100.297436,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/12 00:00:00+00,IMAGERY/OTHER,2021/01/07 00:00:00+00,3,69.0,69.0,N,N
-11175502.4961,4289359.2768,68321,300238,TAP300238,CANADIAN,TX,79014,TAP,IN SERVICE,HEMPHILL,48211,USA,35.9181100000001,-100.391247,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/12 00:00:00+00,IMAGERY/OTHER,2021/01/07 00:00:00+00,3,69.0,69.0,N,N
-11162954.7858,4316309.723,68322,300239,TAP300239,HIGGINS,TX,79046,TAP,IN SERVICE,LIPSCOMB,48295,USA,36.113933,-100.278529,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/12 00:00:00+00,IMAGERY/OTHER,2021/01/07 00:00:00+00,3,69.0,69.0,N,N
-11223280.1463,4314394.9378,68332,300249,UNKNOWN300249,PERRYTON,TX,79070,SUBSTATION,IN SERVICE,OCHILTREE,48357,USA,36.100036157,-100.820440934,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2021/01/11 00:00:00+00,2,69.0,-999999.0,Y,N
-11271588.2486,4335810.2592,68333,300250,UNKNOWN300250,MCKIBBEN,TX,79081,SUBSTATION,IN SERVICE,HANSFORD,48195,USA,36.255321,-101.2544,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2013/07/01 00:00:00+00,IMAGERY,2021/01/11 00:00:00+00,0,69.0,69.0,Y,Y
-11243268.9041,4332193.4881,68334,300251,TAP300251,PERRYTON,TX,79070,TAP,IN SERVICE,OCHILTREE,48357,USA,36.229117,-101.000003,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/18 00:00:00+00,IMAGERY/OTHER,2017/04/18 00:00:00+00,3,115.0,115.0,Y,Y
-11164940.5029,4292210.3478,68335,300252,UNKNOWN300252,CANADIAN,TX,79014,SUBSTATION,NOT AVAILABLE,HEMPHILL,48211,USA,35.9388490000001,-100.296367,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014/09/30 00:00:00+00,IMAGERY,2021/01/11 00:00:00+00,1,69.0,69.0,Y,Y
-10788211.35,3874654.2895,68336,300253,TAP300253,IRVING,TX,75062,TAP,IN SERVICE,DALLAS,48113,USA,32.84429025,-96.9121514399999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016/08/19 00:00:00+00,IMAGERY,2021/02/03 00:00:00+00,1,138.0,69.0,N,N
-10799328.2451,3891823.2961,68337,300254,UNKNOWN300254,COPPELL,TX,75019,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.9737730840001,-97.012016208,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/01/08 00:00:00+00,IMAGERY/OTHER,2018/01/08 00:00:00+00,6,138.0,138.0,Y,Y
-10786855.0956,3881113.4143,68338,300255,UNKNOWN300255,DALLAS,TX,75229,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.8930250000001,-96.8999679999999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020/01/02 00:00:00+00,IMAGERY,2021/02/03 00:00:00+00,3,138.0,69.0,N,N
-10803849.6857,3889643.5932,68339,300256,TAP300256,COPPELL,TX,75019,TAP,IN SERVICE,TARRANT,48439,USA,32.957345,-97.052633,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/10/26 00:00:00+00,IMAGERY/OTHER,2021/02/01 00:00:00+00,6,138.0,138.0,Y,Y
-10794169.1431,3898910.427,68340,300257,TAP300257,LEWISVILLE,TX,75067,TAP,IN SERVICE,DENTON,48121,USA,33.027166573,-96.965671206,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2018/10/01 00:00:00+00,IMAGERY,2021/02/01 00:00:00+00,3,138.0,138.0,N,N
-10799188.6273,3898963.3279,68341,300258,TAP300258,LEWISVILLE,TX,75067,TAP,IN SERVICE,DENTON,48121,USA,33.027565,-97.0107619999999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/02 00:00:00+00,IMAGERY,2021/02/01 00:00:00+00,3,138.0,138.0,N,N
-10804680.5484,3886412.8645,68342,300259,UNKNOWN300259,GRAPEVINE,TX,75261,SUBSTATION,IN SERVICE,TARRANT,48439,USA,32.9329898780001,-97.0600967669999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/10/26 00:00:00+00,IMAGERY,2021/02/02 00:00:00+00,3,138.0,138.0,N,N
-10804767.2923,3886415.7986,68343,300260,TAP300260,GRAPEVINE,TX,75261,TAP,IN SERVICE,TARRANT,48439,USA,32.9330120000001,-97.060876,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/10/26 00:00:00+00,IMAGERY,2021/02/02 00:00:00+00,3,138.0,138.0,N,N
-10804962.1014,3886773.9122,68344,300261,TAP300261,GRAPEVINE,TX,75261,TAP,IN SERVICE,TARRANT,48439,USA,32.935712,-97.062626,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/10/26 00:00:00+00,IMAGERY,2021/02/02 00:00:00+00,3,138.0,138.0,N,N
-10805165.9274,3888130.0683,68345,300262,TAP300262,GRAPEVINE,TX,75261,TAP,IN SERVICE,TARRANT,48439,USA,32.9459360000001,-97.0644569999999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/10/26 00:00:00+00,IMAGERY,2021/02/02 00:00:00+00,3,138.0,138.0,N,N
-10747439.7583,3864289.6432,68346,300263,TAP300263,SUNNYVALE,TX,75182,TAP,NOT AVAILABLE,DALLAS,48113,USA,32.7660320000001,-96.545894,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/08/01 00:00:00+00,IMAGERY,2021/02/03 00:00:00+00,3,138.0,138.0,Y,Y
-10748449.426,3865175.5856,68347,300264,TAP300264,SUNNYVALE,TX,75182,TAP,NOT AVAILABLE,DALLAS,48113,USA,32.772724,-96.554964,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/08/01 00:00:00+00,IMAGERY,2021/02/03 00:00:00+00,3,138.0,138.0,Y,Y
-10747885.9268,3865164.0674,68348,300265,TAP300265,SUNNYVALE,TX,75182,TAP,NOT AVAILABLE,DALLAS,48113,USA,32.772637,-96.549902,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/08/01 00:00:00+00,IMAGERY,2021/02/03 00:00:00+00,3,138.0,138.0,Y,Y
-10748335.3236,3865469.1052,68349,300266,TAP300266,SUNNYVALE,TX,75182,TAP,NOT AVAILABLE,DALLAS,48113,USA,32.7749410000001,-96.553939,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/08/01 00:00:00+00,IMAGERY,2021/02/03 00:00:00+00,3,138.0,138.0,Y,Y
-10750621.9874,3864133.0683,68350,300267,TAP300267,MESQUITE,TX,75149,TAP,IN SERVICE,DALLAS,48113,USA,32.7648492530001,-96.5744804509999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2018/08/01 00:00:00+00,IMAGERY,2021/02/03 00:00:00+00,2,138.0,138.0,N,N
-10535384.2587,3706979.4399,68351,300268,TAP300268,NACOGDOCHES,TX,75961,TAP,NOT AVAILABLE,NACOGDOCHES,48347,USA,31.5698590480001,-94.6409670369999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/09/06 00:00:00+00,IMAGERY/OTHER,2021/03/02 00:00:00+00,3,138.0,138.0,Y,Y
-10482227.0442,3721739.9504,68352,300269,TAP300269,CENTER,TX,75935,TAP,NOT AVAILABLE,SHELBY,48419,USA,31.682762617,-94.163447654,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/10/22 00:00:00+00,IMAGERY,2021/03/02 00:00:00+00,3,138.0,138.0,Y,Y
-10482260.4785,3721688.1979,68353,300270,UNKNOWN300270,CENTER,TX,75935,SUBSTATION,IN SERVICE,SHELBY,48419,USA,31.6823670000001,-94.1637479999999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2021/03/02 00:00:00+00,IMAGERY,2021/03/02 00:00:00+00,3,138.0,-999999.0,N,Y
-10486189.4776,3732902.9543,68354,300271,TAP300271,CENTER,TX,75935,TAP,IN SERVICE,SHELBY,48419,USA,31.7680576870001,-94.199042799,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/10/22 00:00:00+00,IMAGERY,2021/03/02 00:00:00+00,3,69.0,69.0,N,N
-11232391.5427,3851336.5636,68356,300273,TAP300273,SNYDER,TX,79549,TAP,IN SERVICE,SCURRY,48415,USA,32.6681330000001,-100.90229,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/10/08 00:00:00+00,IMAGERY,2021/01/13 00:00:00+00,3,138.0,138.0,N,N
-11316369.4081,3827295.9121,68357,300274,UNKNOWN300274,LAMESA,TX,79331,SUBSTATION,IN SERVICE,HOWARD,48227,USA,32.4861500000001,-101.656676,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016/02/07 00:00:00+00,IMAGERY,2021/01/13 00:00:00+00,1,138.0,138.0,N,N
-11467464.3548,3853402.4354,68358,300275,UKNOWN12262,HOBBS,TX,88240,SUBSTATION,IN SERVICE,GAINES,48165,USA,32.6837540000001,-103.013985,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/02/20 00:00:00+00,IMAGERY/OTHER,2021/01/14 00:00:00+00,2,69.0,69.0,Y,Y
-10750080.0339,3874724.4816,68359,300276,TAP300276,GARLAND,TX,75043,TAP,IN SERVICE,DALLAS,48113,USA,32.84482,-96.5696119999999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/01/11 00:00:00+00,IMAGERY/OTHER,2021/02/05 00:00:00+00,2,138.0,138.0,N,N
